1306,2. Black,1. Religious,18,2. High School,11. 65-69,
1307,2. Black,1. Religious,7,1. Less than H.S,9. 55-59,
1308,2. Black,1. Religious,1,2. High School,2. 21-24,4. Moderate
1309,4. Other,0. Not Religious,11,5. Graduate Degree,3. 25-29,
1310,2. Black,1. Religious,1,3. Some College,8. 50-54,
1311,2. Black,0. Not Religious,1,2. High School,4. 30-34,
1312,2. Black,,6,3. Some College,2. 21-24,
1313,2. Black,1. Religious,11,2. High School,5. 35-39,3. Slightly Liberal
1314,2. Black,1. Religious,19,3. Some College,5. 35-39,4. Moderate
1315,2. Black,1. Religious,14,2. High School,3. 25-29,3. Slightly Liberal
1316,2. Black,1. Religious,11,3. Some College,5. 35-39,
1317,2. Black,1. Religious,12,2. High School,4. 30-34,
1318,2. Black,1. Religious,20,3. Some College,8. 50-54,
1319,2. Black,1. Religious,1,1. Less than H.S,8. 50-54,
1320,2. Black,1. Religious,4,3. Some College,6. 40-44,
1321,2. Black,1. Religious,20,4. Bachelor's,3. 25-29,4. Moderate
1322,2. Black,0. Not Religious,9,2. High School,5. 35-39,2. Liberal
1323,2. Black,1. Religious,18,3. Some College,7. 45-49,3. Slightly Liberal
1324,2. Black,0. Not Religious,9,2. High School,5. 35-39,
1325,2. Black,1. Religious,15,5. Graduate Degree,7. 45-49,2. Liberal
1326,2. Black,0. Not Religious,22,5. Graduate Degree,8. 50-54,
1327,2. Black,1. Religious,15,1. Less than H.S,7. 45-49,2. Liberal
1328,2. Black,1. Religious,19,5. Graduate Degree,6. 40-44,5. Slightly Conservative
1329,2. Black,1. Religious,15,1. Less than H.S,1. 17-20,2. Liberal
1330,2. Black,1. Religious,6,1. Less than H.S,8. 50-54,
1331,2. Black,0. Not Religious,5,2. High School,7. 45-49,
1332,2. Black,1. Religious,13,3. Some College,5. 35-39,4. Moderate
1333,2. Black,0. Not Religious,7,2. High School,6. 40-44,3. Slightly Liberal
1334,2. Black,1. Religious,11,3. Some College,5. 35-39,
1335,3. Hispanic,1. Religious,1,3. Some College,3. 25-29,
1336,2. Black,1. Religious,12,2. High School,8. 50-54,4. Moderate
1337,1. White,0. Not Religious,10,4. Bachelor's,3. 25-29,2. Liberal
1338,2. Black,1. Religious,3,3. Some College,13. 75+,4. Moderate
1339,2. Black,1. Religious,1,3. Some College,2. 21-24,
1340,1. White,0. Not Religious,22,1. Less than H.S,5. 35-39,5. Slightly Conservative
1341,1. White,0. Not Religious,15,4. Bachelor's,9. 55-59,5. Slightly Conservative
1342,2. Black,1. Religious,1,3. Some College,9. 55-59,4. Moderate
1343,2. Black,1. Religious,1,3. Some College,2. 21-24,4. Moderate
1344,2. Black,1. Religious,6,3. Some College,4. 30-34,
1345,2. Black,0. Not Religious,1,2. High School,8. 50-54,5. Slightly Conservative
1346,2. Black,1. Religious,8,2. High School,3. 25-29,
1347,2. Black,1. Religious,1,1. Less than H.S,5. 35-39,
1348,2. Black,1. Religious,10,2. High School,7. 45-49,
1349,2. Black,1. Religious,1,1. Less than H.S,7. 45-49,
1350,2. Black,1. Religious,1,1. Less than H.S,2. 21-24,
1351,2. Black,1. Religious,12,1. Less than H.S,3. 25-29,
1352,2. Black,1. Religious,3,3. Some College,13. 75+,4. Moderate
1353,2. Black,1. Religious,10,3. Some College,9. 55-59,5. Slightly Conservative
1354,2. Black,1. Religious,1,1. Less than H.S,11. 65-69,1. Extremely Liberal
1355,2. Black,1. Religious,10,3. Some College,2. 21-24,
1356,2. Black,1. Religious,5,5. Graduate Degree,11. 65-69,4. Moderate
1357,2. Black,1. Religious,7,3. Some College,10. 60-64,
1358,2. Black,1. Religious,3,3. Some College,7. 45-49,
1359,2. Black,1. Religious,12,3. Some College,5. 35-39,4. Moderate
1360,2. Black,1. Religious,1,3. Some College,12. 70-74,
1361,2. Black,1. Religious,8,3. Some College,1. 17-20,
1362,2. Black,1. Religious,11,3. Some College,4. 30-34,
1363,2. Black,1. Religious,5,3. Some College,8. 50-54,3. Slightly Liberal
1364,2. Black,1. Religious,3,2. High School,8. 50-54,
1365,2. Black,1. Religious,6,2. High School,10. 60-64,
1366,2. Black,0. Not Religious,13,2. High School,4. 30-34,3. Slightly Liberal
1367,2. Black,1. Religious,2,3. Some College,2. 21-24,4. Moderate
1368,2. Black,1. Religious,8,1. Less than H.S,11. 65-69,6. Conservative
1369,2. Black,1. Religious,3,1. Less than H.S,13. 75+,
1370,2. Black,1. Religious,7,2. High School,6. 40-44,
1371,2. Black,1. Religious,9,3. Some College,8. 50-54,5. Slightly Conservative
1372,2. Black,0. Not Religious,2,,3. 25-29,4. Moderate
1373,2. Black,1. Religious,2,3. Some College,9. 55-59,
1374,2. Black,1. Religious,7,3. Some College,8. 50-54,
1375,2. Black,1. Religious,17,3. Some College,5. 35-39,4. Moderate
1376,2. Black,1. Religious,1,3. Some College,9. 55-59,
1377,2. Black,1. Religious,1,3. Some College,7. 45-49,4. Moderate
1378,2. Black,1. Religious,3,2. High School,11. 65-69,
1379,2. Black,1. Religious,1,2. High School,9. 55-59,4. Moderate
1380,2. Black,1. Religious,18,3. Some College,10. 60-64,
1381,2. Black,1. Religious,19,3. Some College,1. 17-20,3. Slightly Liberal
1382,2. Black,1. Religious,13,3. Some College,8. 50-54,4. Moderate
1383,3. Hispanic,1. Religious,1,3. Some College,3. 25-29,2. Liberal
1384,2. Black,1. Religious,1,,4. 30-34,
1385,1. White,0. Not Religious,15,4. Bachelor's,11. 65-69,6. Conservative
1386,1. White,1. Religious,21,3. Some College,3. 25-29,6. Conservative
1387,1. White,1. Religious,25,5. Graduate Degree,7. 45-49,5. Slightly Conservative
1388,1. White,0. Not Religious,23,5. Graduate Degree,5. 35-39,4. Moderate
1389,1. White,1. Religious,13,4. Bachelor's,,6. Conservative
1390,1. White,1. Religious,27,4. Bachelor's,9. 55-59,
1391,1. White,1. Religious,27,2. High School,1. 17-20,5. Slightly Conservative
1392,1. White,1. Religious,23,4. Bachelor's,6. 40-44,4. Moderate
1393,3. Hispanic,1. Religious,17,4. Bachelor's,6. 40-44,4. Moderate
1394,1. White,1. Religious,28,5. Graduate Degree,5. 35-39,5. Slightly Conservative
1395,1. White,1. Religious,27,5. Graduate Degree,8. 50-54,6. Conservative
1396,1. White,0. Not Religious,25,5. Graduate Degree,11. 65-69,6. Conservative
1397,1. White,1. Religious,21,3. Some College,8. 50-54,5. Slightly Conservative
1398,1. White,0. Not Religious,26,5. Graduate Degree,11. 65-69,5. Slightly Conservative
1399,1. White,1. Religious,27,4. Bachelor's,9. 55-59,6. Conservative
1400,1. White,0. Not Religious,22,5. Graduate Degree,11. 65-69,2. Liberal
1401,1. White,1. Religious,25,3. Some College,7. 45-49,4. Moderate
1402,2. Black,1. Religious,15,1. Less than H.S,1. 17-20,
1403,1. White,1. Religious,17,5. Graduate Degree,4. 30-34,5. Slightly Conservative
1404,1. White,0. Not Religious,25,4. Bachelor's,5. 35-39,5. Slightly Conservative
1405,3. Hispanic,1. Religious,15,3. Some College,9. 55-59,4. Moderate
1406,1. White,0. Not Religious,1,4. Bachelor's,2. 21-24,4. Moderate
1407,3. Hispanic,,1,3. Some College,2. 21-24,5. Slightly Conservative
1408,3. Hispanic,1. Religious,1,3. Some College,4. 30-34,5. Slightly Conservative
1409,3. Hispanic,1. Religious,1,2. High School,4. 30-34,2. Liberal
1410,3. Hispanic,1. Religious,7,3. Some College,4. 30-34,4. Moderate
1411,3. Hispanic,1. Religious,1,2. High School,5. 35-39,5. Slightly Conservative
1412,4. Other,1. Religious,11,3. Some College,8. 50-54,6. Conservative
1413,3. Hispanic,1. Religious,19,3. Some College,6. 40-44,5. Slightly Conservative
1414,2. Black,1. Religious,2,2. High School,10. 60-64,3. Slightly Liberal
1415,2. Black,1. Religious,1,2. High School,3. 25-29,6. Conservative
1416,1. White,1. Religious,,5. Graduate Degree,13. 75+,
1417,2. Black,1. Religious,15,3. Some College,3. 25-29,5. Slightly Conservative
1418,2. Black,1. Religious,11,3. Some College,8. 50-54,
1419,2. Black,1. Religious,5,2. High School,10. 60-64,1. Extremely Liberal
1420,2. Black,1. Religious,6,1. Less than H.S,8. 50-54,
1421,2. Black,0. Not Religious,12,2. High School,3. 25-29,
1422,2. Black,0. Not Religious,1,1. Less than H.S,5. 35-39,
1423,2. Black,1. Religious,1,2. High School,3. 25-29,1. Extremely Liberal
1424,2. Black,1. Religious,7,2. High School,9. 55-59,6. Conservative
1425,2. Black,1. Religious,16,3. Some College,9. 55-59,4. Moderate
1426,2. Black,1. Religious,6,3. Some College,3. 25-29,4. Moderate
1427,2. Black,1. Religious,2,2. High School,1. 17-20,
1428,2. Black,1. Religious,1,3. Some College,11. 65-69,2. Liberal
1429,2. Black,1. Religious,2,3. Some College,7. 45-49,
1430,2. Black,0. Not Religious,2,3. Some College,7. 45-49,1. Extremely Liberal
1431,3. Hispanic,1. Religious,14,3. Some College,5. 35-39,3. Slightly Liberal
1432,2. Black,1. Religious,2,2. High School,7. 45-49,3. Slightly Liberal
1433,3. Hispanic,1. Religious,8,1. Less than H.S,3. 25-29,4. Moderate
1434,2. Black,1. Religious,,1. Less than H.S,7. 45-49,3. Slightly Liberal
1435,2. Black,1. Religious,7,3. Some College,2. 21-24,4. Moderate
1436,2. Black,1. Religious,7,1. Less than H.S,2. 21-24,
1437,3. Hispanic,1. Religious,1,2. High School,5. 35-39,
1438,3. Hispanic,1. Religious,22,4. Bachelor's,4. 30-34,4. Moderate
1439,3. Hispanic,1. Religious,1,1. Less than H.S,10. 60-64,
1440,3. Hispanic,1. Religious,12,3. Some College,5. 35-39,3. Slightly Liberal
1441,3. Hispanic,1. Religious,16,4. Bachelor's,8. 50-54,4. Moderate
1442,3. Hispanic,1. Religious,23,3. Some College,8. 50-54,6. Conservative
1443,3. Hispanic,1. Religious,2,3. Some College,2. 21-24,
1444,3. Hispanic,,1,1. Less than H.S,,2. Liberal
1445,1. White,1. Religious,12,2. High School,12. 70-74,5. Slightly Conservative
1446,3. Hispanic,1. Religious,11,3. Some College,5. 35-39,6. Conservative
1447,3. Hispanic,1. Religious,1,1. Less than H.S,,5. Slightly Conservative
1448,1. White,0. Not Religious,22,3. Some College,6. 40-44,3. Slightly Liberal
1449,3. Hispanic,1. Religious,5,2. High School,8. 50-54,
1450,3. Hispanic,1. Religious,24,1. Less than H.S,,2. Liberal
1451,3. Hispanic,0. Not Religious,18,3. Some College,10. 60-64,3. Slightly Liberal
1452,3. Hispanic,1. Religious,21,4. Bachelor's,5. 35-39,
1453,3. Hispanic,0. Not Religious,10,3. Some College,5. 35-39,
1454,3. Hispanic,1. Religious,19,4. Bachelor's,,4. Moderate
1455,3. Hispanic,1. Religious,5,2. High School,10. 60-64,5. Slightly Conservative
1456,3. Hispanic,0. Not Religious,1,1. Less than H.S,10. 60-64,4. Moderate
1457,3. Hispanic,1. Religious,21,4. Bachelor's,9. 55-59,5. Slightly Conservative
1458,,1. Religious,1,4. Bachelor's,10. 60-64,7. Extremely Conservative
1459,3. Hispanic,1. Religious,15,3. Some College,11. 65-69,4. Moderate
1460,3. Hispanic,1. Religious,11,1. Less than H.S,10. 60-64,5. Slightly Conservative
1461,3. Hispanic,1. Religious,1,2. High School,3. 25-29,
1462,3. Hispanic,1. Religious,2,3. Some College,4. 30-34,4. Moderate
1463,3. Hispanic,1. Religious,12,3. Some College,,
1464,3. Hispanic,1. Religious,14,5. Graduate Degree,4. 30-34,5. Slightly Conservative
1465,3. Hispanic,0. Not Religious,1,2. High School,5. 35-39,
1466,3. Hispanic,1. Religious,1,4. Bachelor's,6. 40-44,6. Conservative
1467,3. Hispanic,0. Not Religious,4,3. Some College,2. 21-24,2. Liberal
1468,3. Hispanic,0. Not Religious,21,3. Some College,3. 25-29,1. Extremely Liberal
1469,3. Hispanic,1. Religious,18,4. Bachelor's,,4. Moderate
1470,3. Hispanic,1. Religious,23,4. Bachelor's,6. 40-44,4. Moderate
1471,2. Black,1. Religious,12,4. Bachelor's,,5. Slightly Conservative
1472,3. Hispanic,1. Religious,20,2. High School,3. 25-29,
1473,2. Black,1. Religious,,2. High School,12. 70-74,
1474,3. Hispanic,1. Religious,15,3. Some College,5. 35-39,
1475,3. Hispanic,1. Religious,9,2. High School,4. 30-34,
1476,3. Hispanic,1. Religious,7,2. High School,4. 30-34,
1477,2. Black,1. Religious,12,3. Some College,4. 30-34,6. Conservative
1478,2. Black,1. Religious,11,3. Some College,8. 50-54,7. Extremely Conservative
1479,3. Hispanic,1. Religious,1,2. High School,6. 40-44,6. Conservative
1480,2. Black,0. Not Religious,,3. Some College,3. 25-29,
1481,3. Hispanic,1. Religious,4,2. High School,4. 30-34,
1482,3. Hispanic,1. Religious,,3. Some College,7. 45-49,4. Moderate
1483,1. White,1. Religious,11,3. Some College,13. 75+,6. Conservative
1484,3. Hispanic,1. Religious,12,1. Less than H.S,11. 65-69,6. Conservative
1485,3. Hispanic,1. Religious,,1. Less than H.S,13. 75+,4. Moderate
1486,2. Black,1. Religious,11,2. High School,4. 30-34,1. Extremely Liberal
1487,2. Black,1. Religious,11,3. Some College,5. 35-39,
1488,2. Black,1. Religious,13,3. Some College,9. 55-59,
1489,2. Black,0. Not Religious,4,3. Some College,3. 25-29,6. Conservative
1490,3. Hispanic,1. Religious,5,2. High School,6. 40-44,2. Liberal
1491,3. Hispanic,0. Not Religious,1,2. High School,3. 25-29,
1492,2. Black,0. Not Religious,17,3. Some College,2. 21-24,
1493,2. Black,1. Religious,,4. Bachelor's,4. 30-34,
1494,1. White,1. Religious,18,3. Some College,10. 60-64,4. Moderate
1495,1. White,1. Religious,19,1. Less than H.S,7. 45-49,6. Conservative
1496,3. Hispanic,1. Religious,,3. Some College,5. 35-39,7. Extremely Conservative
1497,1. White,1. Religious,12,3. Some College,13. 75+,6. Conservative
1498,1. White,0. Not Religious,1,2. High School,1. 17-20,4. Moderate
1499,4. Other,0. Not Religious,13,3. Some College,9. 55-59,3. Slightly Liberal
1500,4. Other,1. Religious,2,3. Some College,5. 35-39,3. Slightly Liberal
1501,1. White,1. Religious,22,4. Bachelor's,9. 55-59,4. Moderate
1502,1. White,0. Not Religious,3,3. Some College,4. 30-34,
1503,1. White,1. Religious,7,1. Less than H.S,6. 40-44,7. Extremely Conservative
1504,2. Black,1. Religious,,,10. 60-64,6. Conservative
1505,3. Hispanic,0. Not Religious,10,1. Less than H.S,4. 30-34,4. Moderate
1506,3. Hispanic,1. Religious,15,4. Bachelor's,4. 30-34,5. Slightly Conservative
1507,1. White,1. Religious,1,2. High School,5. 35-39,
1508,3. Hispanic,1. Religious,15,1. Less than H.S,4. 30-34,1. Extremely Liberal
1509,3. Hispanic,1. Religious,18,3. Some College,3. 25-29,6. Conservative
1510,3. Hispanic,1. Religious,,2. High School,2. 21-24,6. Conservative
1511,2. Black,1. Religious,2,2. High School,5. 35-39,5. Slightly Conservative
1512,3. Hispanic,1. Religious,2,2. High School,9. 55-59,3. Slightly Liberal
1513,2. Black,1. Religious,5,2. High School,9. 55-59,
1514,1. White,0. Not Religious,21,2. High School,1. 17-20,6. Conservative
1515,3. Hispanic,1. Religious,14,2. High School,4. 30-34,4. Moderate
1516,1. White,0. Not Religious,7,3. Some College,7. 45-49,4. Moderate
1517,1. White,1. Religious,20,3. Some College,2. 21-24,6. Conservative
1518,3. Hispanic,0. Not Religious,6,1. Less than H.S,10. 60-64,4. Moderate
1519,3. Hispanic,1. Religious,22,3. Some College,6. 40-44,
1520,3. Hispanic,1. Religious,12,1. Less than H.S,7. 45-49,3. Slightly Liberal
1521,3. Hispanic,1. Religious,8,1. Less than H.S,10. 60-64,2. Liberal
1522,3. Hispanic,1. Religious,15,1. Less than H.S,3. 25-29,
1523,3. Hispanic,1. Religious,20,1. Less than H.S,9. 55-59,4. Moderate
1524,3. Hispanic,1. Religious,12,2. High School,3. 25-29,4. Moderate
1525,3. Hispanic,1. Religious,15,3. Some College,7. 45-49,4. Moderate
1526,3. Hispanic,0. Not Religious,9,3. Some College,5. 35-39,3. Slightly Liberal
1527,3. Hispanic,1. Religious,1,2. High School,4. 30-34,5. Slightly Conservative
1528,3. Hispanic,1. Religious,12,2. High School,8. 50-54,5. Slightly Conservative
1529,3. Hispanic,1. Religious,5,2. High School,8. 50-54,
1530,3. Hispanic,,14,3. Some College,6. 40-44,4. Moderate
1531,3. Hispanic,1. Religious,11,3. Some College,8. 50-54,5. Slightly Conservative
1532,3. Hispanic,0. Not Religious,7,1. Less than H.S,11. 65-69,2. Liberal
1533,3. Hispanic,1. Religious,7,2. High School,13. 75+,4. Moderate
1534,1. White,1. Religious,23,5. Graduate Degree,6. 40-44,5. Slightly Conservative
1535,1. White,0. Not Religious,27,4. Bachelor's,12. 70-74,2. Liberal
1536,1. White,1. Religious,15,2. High School,9. 55-59,2. Liberal
1537,2. Black,1. Religious,22,4. Bachelor's,9. 55-59,5. Slightly Conservative
1538,2. Black,1. Religious,9,3. Some College,9. 55-59,4. Moderate
1539,2. Black,1. Religious,4,4. Bachelor's,5. 35-39,4. Moderate
1540,2. Black,1. Religious,27,3. Some College,2. 21-24,6. Conservative
1541,1. White,1. Religious,19,2. High School,10. 60-64,5. Slightly Conservative
1542,1. White,1. Religious,11,3. Some College,12. 70-74,7. Extremely Conservative
1543,2. Black,1. Religious,3,3. Some College,10. 60-64,2. Liberal
1544,1. White,1. Religious,26,1. Less than H.S,13. 75+,6. Conservative
1545,1. White,1. Religious,25,3. Some College,10. 60-64,5. Slightly Conservative
1546,1. White,0. Not Religious,22,2. High School,2. 21-24,2. Liberal
1547,1. White,0. Not Religious,21,3. Some College,2. 21-24,
1548,1. White,0. Not Religious,14,3. Some College,5. 35-39,4. Moderate
1549,1. White,1. Religious,7,3. Some College,8. 50-54,3. Slightly Liberal
1550,4. Other,0. Not Religious,,4. Bachelor's,5. 35-39,3. Slightly Liberal
1551,2. Black,1. Religious,,4. Bachelor's,7. 45-49,6. Conservative
1552,1. White,0. Not Religious,24,4. Bachelor's,6. 40-44,2. Liberal
1553,1. White,1. Religious,23,4. Bachelor's,7. 45-49,5. Slightly Conservative
1554,1. White,0. Not Religious,11,2. High School,3. 25-29,
1555,1. White,1. Religious,18,4. Bachelor's,5. 35-39,4. Moderate
1556,1. White,1. Religious,5,2. High School,13. 75+,7. Extremely Conservative
1557,1. White,1. Religious,1,3. Some College,13. 75+,3. Slightly Liberal
1558,1. White,1. Religious,1,5. Graduate Degree,9. 55-59,4. Moderate
1559,1. White,1. Religious,11,3. Some College,13. 75+,4. Moderate
1560,1. White,1. Religious,15,3. Some College,3. 25-29,4. Moderate
1561,3. Hispanic,0. Not Religious,2,3. Some College,3. 25-29,
1562,3. Hispanic,1. Religious,7,2. High School,3. 25-29,4. Moderate
1563,1. White,0. Not Religious,1,2. High School,6. 40-44,
1564,4. Other,1. Religious,7,3. Some College,3. 25-29,
1565,3. Hispanic,1. Religious,1,2. High School,1. 17-20,4. Moderate
1566,3. Hispanic,1. Religious,1,2. High School,2. 21-24,4. Moderate
1567,1. White,0. Not Religious,2,2. High School,9. 55-59,4. Moderate
1568,1. White,1. Religious,17,5. Graduate Degree,7. 45-49,3. Slightly Liberal
1569,3. Hispanic,0. Not Religious,14,2. High School,5. 35-39,
1570,,1. Religious,11,2. High School,4. 30-34,5. Slightly Conservative
1571,3. Hispanic,1. Religious,12,3. Some College,1. 17-20,4. Moderate
1572,3. Hispanic,0. Not Religious,3,3. Some College,3. 25-29,4. Moderate
1573,3. Hispanic,1. Religious,7,1. Less than H.S,1. 17-20,4. Moderate
1574,3. Hispanic,1. Religious,13,2. High School,10. 60-64,
1575,4. Other,1. Religious,,2. High School,9. 55-59,5. Slightly Conservative
